1629795286992,8D4BA74923407531DF2D20C17B9B,ADSB_AircraftIdentification,4ba749,Boeing 737-8GJ,TC-IZI
1629795287055,8D48C222588D550A0E3BF2B00D67,ADSB_AirbornePositionBaro,48c222,,
1629795287124,8D451D8C9910F733900833A5866F,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795287186,8D4B99C858B97551C033CCAF05D6,ADSB_AirbornePositionBaro,4b99c8,,
1629795287187,8D4B99C89908023AC8082FD0D5A5,ADSB_AirborneVelocity,4b99c8,,
1629795287188,8D48C22F99099897500436DA1997,ADSB_AirborneVelocity,48c22f,,
1629795287257,8D4BA74960193522385BBB78C540,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795287382,8D48C22299159607F084297C3B18,ADSB_AirborneVelocity,48c222,,
1629795287386,8D451D8C58BF01471C8C080E8363,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795287516,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795287517,8D48C222588D650A143BDFB7CB3E,ADSB_AirbornePositionBaro,48c222,,
1629795287846,8D4BA749990C9D8E98480E8A0635,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795287906,8D451D8C58BF01473C8C11B49BF7,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795288040,8D451D8CEA486860015F80C83CBF,ADSB_TargetState,451d8c,Embraer ERJ-190,LZ-BUR
1629795288106,8D48C222588D71997866E90472FF,ADSB_AirbornePositionBaro,48c222,,
1629795288368,8D4BA749601921B1E487A8B0503E,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795288435,8D48C22299159607F08029440D18,ADSB_AirborneVelocity,48c222,,
1629795288501,8D451D8C9910F733900833A5866F,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795288631,8D48C222588D750A223BB331ACEB,ADSB_AirbornePositionBaro,48c222,,
1629795288759,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795288763,8D4B99C8F8210002004BB89A27C7,ADSB_AircraftOperationStatus,4b99c8,,
1629795288825,8D4BA74960192522145BA4ABA615,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795288889,8D48C222F8230006004AB8BDA71C,ADSB_AircraftOperationStatus,48c222,,
1629795288891,8D48C22299159607F0802ABBE50A,ADSB_AirborneVelocity,48c222,,
1629795288896,8D451D8C58BF0147A08C2FDB5D6F,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795289027,8D48C222234994B0CC78200E057A,ADSB_AircraftIdentification,48c222,,
1629795289087,8D4B99C858B971E3065FE77234F7,ADSB_AirbornePositionBaro,4b99c8,,
1629795289088,8D4B99C89908023AC8082FD0D5A5,ADSB_AirborneVelocity,4b99c8,,
1629795289094,8D48C222588D850A283BA0527B02,ADSB_AirbornePositionBaro,48c222,,
1629795289221,8D4BA749601915220A5B9E6401B4,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795289355,8D4BA749990C978F784C0F5DFA55,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795289420,8D48C22299159607F08029440D18,ADSB_AirborneVelocity,48c222,,
1629795289546,8D4B99C858B971E32C5FE7424254,ADSB_AirbornePositionBaro,4b99c8,,
1629795289546,8D4B99C89908023AE0042FB35184,ADSB_AirborneVelocity,4b99c8,,
1629795289679,8D48C22F58BF0741DBD2044F5685,ADSB_AirbornePositionBaro,48c22f,,
1629795289680,8D48C222588D950A303B8AD09C3D,ADSB_AirbornePositionBaro,48c222,,
1629795289874,8D48C22299159607F0802ABBE50A,ADSB_AirborneVelocity,48c222,,
1629795289939,8D451D8C58BF04B9F4602A21D800,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795289940,8D451D8C9910F733900833A5866F,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795289944,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795290074,8D48C222588D9199906699948B60,ADSB_AirbornePositionBaro,48c222,,
1629795290137,8D4BA749601911B1B6878F53A04A,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795290331,8D48C22299159607F08029440D18,ADSB_AirborneVelocity,48c222,,
1629795290335,8D4B99C8EA466867DD7C08665A40,ADSB_TargetState,4b99c8,,
1629795290337,8D4BA749990C919038540F81ADA0,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795290398,8D4BA749EA05F895FB3C0896271D,ADSB_TargetState,4ba749,Boeing 737-8GJ,TC-IZI
1629795290400,8D451D8C9910F733900833A5866F,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795290467,8D451D8CEA486860015F80C83CBF,ADSB_TargetState,451d8c,Embraer ERJ-190,LZ-BUR
1629795290469,8D4BA749F82300060049B8525129,ADSB_AircraftOperationStatus,4ba749,Boeing 737-8GJ,TC-IZI
1629795290530,8D48C222588DA199966687E9335F,ADSB_AirbornePositionBaro,48c222,,
1629795290534,8D4B99C858B97552FC33CC12C916,ADSB_AirbornePositionBaro,4b99c8,,
1629795290535,8D4B99C89908023AC0042FF62DAD,ADSB_AirborneVelocity,4b99c8,,
1629795290598,8D4BA749781901B1AA8788C38B24,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795290726,8D48C22299159607F08029440D18,ADSB_AirborneVelocity,48c222,,
1629795290856,8D48C22F58BF0741B1D2310B3523,ADSB_AirbornePositionBaro,48c22f,,
1629795290923,8D4BA749990C8B90F8540E304A5A,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795290987,8D451D8C9910F733900833A5866F,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795290988,8D4B99C858B975532233CCC6D724,ADSB_AirbornePositionBaro,4b99c8,,
1629795290988,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795291056,8D48C222588DB1999C667256FDC2,ADSB_AirbornePositionBaro,48c222,,
1629795291124,8D48C22FEA4858653F1C089426D1,ADSB_TargetState,48c22f,,
1629795291125,8D48C22299159607F08029440D18,ADSB_AirborneVelocity,48c222,,
1629795291251,8D48C22F99099897500436DA1997,ADSB_AirborneVelocity,48c22f,,
1629795291450,8D451D8C58BF0148688C69A548FD,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795291452,8D48C222F8230006004AB8BDA71C,ADSB_AircraftOperationStatus,48c222,,
1629795291514,8D4BA74978190521CE5B7F5E57F5,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795291520,8D4B99C8EA466867DD7C08665A40,ADSB_TargetState,4b99c8,,
1629795291578,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795291585,8D48C222588DB50A463B3E89E38E,ADSB_AirbornePositionBaro,48c222,,
1629795291775,8D451D8CEA486860015F80C83CBF,ADSB_TargetState,451d8c,Embraer ERJ-190,LZ-BUR
1629795291911,8D451D8C58BF04BA96605A8B5104,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795292037,8D4BA749990C8491984C0E55E568,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795292045,8D48C222588DC199A86649946B49,ADSB_AirbornePositionBaro,48c222,,
1629795292046,8D4B99C858B971E4225FE7D3EB63,ADSB_AirbornePositionBaro,4b99c8,,
1629795292048,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795292169,8D48C22299159607F07C29575327,ADSB_AirborneVelocity,48c222,,
1629795292366,8D451D8C58BF04BAB66063308820,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795292431,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795292562,8D4B99C858B97553B633CCC6C69D,ADSB_AirbornePositionBaro,4b99c8,,
1629795292563,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795292565,8D451D8C9910F733900433EDDC6F,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795292573,8D4BA749990C7D9258480E83A175,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795292694,8D451D8CE1070C0000000086F2D3,ADSB_AircraftStatus,451d8c,Embraer ERJ-190,LZ-BUR
1629795292758,8D48C22299159607F07C29575327,ADSB_AirborneVelocity,48c222,,
1629795292823,8D4B99C8EA466867DD7C08665A40,ADSB_TargetState,4b99c8,,
1629795292888,8D451D8C58BF04BADE606F91E609,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795292959,8D451D8CEA486860015F80C83CBF,ADSB_TargetState,451d8c,Embraer ERJ-190,LZ-BUR
1629795293024,8D4BA749990C7D9258440ECBFB75,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795293026,8D4BA7497817E521A25B6D798DCB,ADSB_AirbornePositionBaro,4ba749,Boeing 737-8GJ,TC-IZI
1629795293027,8D4B99C82250318E220820F9220A,ADSB_AircraftIdentification,4b99c8,,
1629795293091,8D4B99C858B971E4805FE7673B65,ADSB_AirbornePositionBaro,4b99c8,,
1629795293092,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795293151,8D48C222588DD50A5A3B02AFD7E0,ADSB_AirbornePositionBaro,48c222,,
1629795293152,8D48C22299159707F07C295459E9,ADSB_AirborneVelocity,48c222,,
1629795293217,8D451D8CF8030002004AB8FF37F0,ADSB_AircraftOperationStatus,451d8c,Embraer ERJ-190,LZ-BUR
1629795293610,8D4BA749990C749338440E34DEE3,ADSB_AirborneVelocity,4ba749,Boeing 737-8GJ,TC-IZI
1629795293615,8D48C222588DE50A603AEE1811B9,ADSB_AirbornePositionBaro,48c222,,
1629795293673,8D48C22299159707F07C295459E9,ADSB_AirborneVelocity,48c222,,
1629795293809,8D451D8C58BF01492E8CA4D38D89,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795294004,8D48C222F8230006004AB8BDA71C,ADSB_AircraftOperationStatus,48c222,,
1629795294069,8D48C222588DF50A643ADDE12527,ADSB_AirbornePositionBaro,48c222,,
1629795294135,8D48C222234994B0CC78200E057A,ADSB_AircraftIdentification,48c222,,
1629795294202,8D451D8CEA486860015F80C83CBF,ADSB_TargetState,451d8c,Embraer ERJ-190,LZ-BUR
1629795294657,8D48C222588DF50A6C3AC670FF89,ADSB_AirbornePositionBaro,48c222,,
1629795294723,8D451D8C58BF04BB7A609CD87E00,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795294858,8D48C222EA4A5867015C0803F05E,ADSB_TargetState,48c222,,
1629795295116,8D4B99C858B981E53E5FE7957485,ADSB_AirbornePositionBaro,4b99c8,,
1629795295117,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795295182,8D48C222588F0199D065CB509DD5,ADSB_AirbornePositionBaro,48c222,,
1629795295184,8D451D8C58BF04BB9C60A6D04A4F,ADSB_AirbornePositionBaro,451d8c,Embraer ERJ-190,LZ-BUR
1629795295188,8D48C22299159707F07C295459E9,ADSB_AirborneVelocity,48c222,,
1629795295444,8D4B99C8E116B40000000037F6B3,ADSB_AircraftStatus,4b99c8,,
1629795295508,8D4BA749F82300060049B8525129,ADSB_AircraftOperationStatus,4ba749,Boeing 737-8GJ,TC-IZI
1629795295642,8D4B99C858B98554CE33CC8083EE,ADSB_AirbornePositionBaro,4b99c8,,
1629795295643,8D4B99C89908023AE0082FFB0B84,ADSB_AirborneVelocity,4b99c8,,
1629795295708,8D451D8CF8030002004AB8FF37F0,ADSB_AircraftOperationStatus,451d8c,Embraer ERJ-190,LZ-BUR
1629795295711,8D48C222588F1199D665B4B1CAF3,ADSB_AirbornePositionBaro,48c222,,
1629795296040,8D48C22299159707F07C2AABB1FB,ADSB_AirborneVelocity,48c222,,
1629795296041,8D4B99C858B981E59C5FE721A483,ADSB_AirbornePositionBaro,4b99c8,,
1629795296165,8D451D8C9910F733B808338E584E,ADSB_AirborneVelocity,451d8c,Embraer ERJ-190,LZ-BUR
1629795296301,8D48C222588F150A803A833C0268,ADSB_AirbornePositionBaro,48c222,,
