1637875677349,508035,UR-82060,50.409210205078125,30.179877030222038,1850.0,236.32393023136697,64.0,191.0
1637875677352,508035,UR-82060,50.40331824351165,30.17810718433277,1850.0,236.32393023136697,64.0,191.0
1637875677353,508035,UR-82060,50.40331824351165,30.17810718433277,1850.0,238.28764130772709,0.0,191.0
1637875677357,508035,UR-82060,50.40331824351165,30.17810718433277,1850.0,239.26972228010797,64.0,191.0
1637875677359,508035,UR-82060,50.39829060182733,30.17684524123733,1850.0,240.25195108468944,128.0,191.0
1637875677361,508035,UR-82060,50.39794921875,30.176479941920228,1850.0,241.2343259156955,192.0,191.0
1637875677363,508035,UR-82060,50.395751953125,30.175829435649668,1850.0,241.42286552851616,256.0,191.0
1637875677364,508035,UR-82060,50.393463134765625,30.175106650904603,1850.0,241.42286552851616,448.0,191.0
1637875677367,508035,UR-82060,50.387723243842686,30.173504803631758,1900.0,242.404620418011,448.0,191.0
1637875677368,508035,UR-82060,50.38702496027542,30.173207875844597,1900.0,242.404620418011,320.0,191.0
1637875677371,508035,UR-82060,50.38572692871094,30.172793739720394,1900.0,243.19950657844683,0.0,191.0
1637875677373,508035,UR-82060,50.380645751953125,30.17134817023026,1900.0,243.82165613415063,-64.0,190.0
1637875677375,508035,UR-82060,50.375244140625,30.16990260074013,1875.0,246.7752013472991,-64.0,190.0
1637875677377,508035,UR-82060,50.36430746822034,30.16682392842061,1850.0,247.759964481754,-256.0,190.0
1637875677379,508035,UR-82060,50.357510841498936,30.165116593644427,1850.0,244.46267608778237,-128.0,190.0
1637875677381,508035,UR-82060,50.35094697596663,30.16318656302787,1850.0,242.32416305436814,-64.0,190.0
1637875677383,508035,UR-82060,50.34690856933594,30.162168803967926,1850.0,240.3518254559345,0.0,190.0
1637875677385,508035,UR-82060,50.34104919433594,30.16057867752878,1825.0,237.39418695494632,-128.0,190.0
1637875677386,508035,UR-82060,50.33885192871094,30.160000449732728,1825.0,237.06539182259397,-192.0,189.0
1637875677389,508035,UR-82060,50.33041743908898,30.157916094805742,1825.0,236.4571842850202,-64.0,188.0
1637875677390,508035,UR-82060,50.32515703621557,30.156951079497468,1825.0,235.1871595134394,192.0,188.0
1637875677393,508035,UR-82060,50.32008284229343,30.155614904455238,1850.0,235.1871595134394,64.0,188.0
1637875677394,508035,UR-82060,50.31207275390625,30.153929057874176,1850.0,235.32530675641326,128.0,188.0
1637875677397,508035,UR-82060,50.30474853515625,30.152266652960524,1875.0,236.31546711969574,-128.0,188.0
1637875677399,508035,UR-82060,50.30058288574219,30.151399311266445,1875.0,237.30571000294114,256.0,188.0
1637875677400,508035,UR-82060,50.297039484573624,30.15056713207348,1875.0,237.30571000294114,192.0,188.0
1637875677403,508035,UR-82060,50.29335021972656,30.149736906352793,1875.0,237.16871631815187,0.0,188.0
1637875677405,508035,UR-82060,50.2880859375,30.148869564658714,1875.0,238.15961034566715,-192.0,188.0
1637875677407,508035,UR-82060,50.28377209679555,30.14774631809544,1850.0,238.15961034566715,-192.0,188.0
1637875677409,508035,UR-82060,50.28025817871094,30.147134881270556,1850.0,238.15961034566715,-256.0,188.0
1637875677411,508035,UR-82060,50.27458190917969,30.14576159025493,1850.0,238.0273093575609,-64.0,187.0
1637875677413,508035,UR-82060,50.262451171875,30.144554344383447,1850.0,237.30360300678117,0.0,177.0
1637875677415,508035,UR-82060,50.24945068359375,30.149303235505755,1850.0,235.4591259645716,128.0,156.0
1637875677417,508035,UR-82060,50.24248026185116,30.15576336834882,1850.0,234.4013651837378,128.0,143.0
1637875677425,508035,UR-82060,50.24070739746094,30.158193487870065,1850.0,234.4397577204003,128.0,141.0
1637875677426,508035,UR-82060,50.23843021716102,30.16177615603885,1875.0,235.27430798963155,-128.0,131.0
1637875677428,508035,UR-82060,50.230865478515625,30.178431460731904,1850.0,237.54157530840786,-192.0,115.0
1637875677431,508035,UR-82060,50.22853088378906,30.196211965460524,1800.0,243.402958075698,0.0,93.0
1637875677433,508035,UR-82060,50.228980112884,30.207725731102197,1850.0,242.66849816158668,704.0,86.0
1637875677435,508035,UR-82060,50.22935253078654,30.214480838260137,1875.0,240.52026941611388,384.0,84.0
1637875677437,508035,UR-82060,50.23036193847656,30.224689684416116,1875.0,241.8677324489565,-320.0,83.0
1637875677438,508035,UR-82060,50.23109436035156,30.23372449372944,1850.0,246.71035649116962,-576.0,83.0
1637875677441,508035,UR-82060,50.23200600834216,30.24669750316723,1825.0,248.3646512690564,0.0,84.0
1637875677443,508035,UR-82060,50.23293705309852,30.26206351615287,1825.0,247.07286374670934,-192.0,85.0
1637875677444,508035,UR-82060,50.233402575476696,30.2697094066723,1825.0,247.07286374670934,-192.0,85.0
