1629794036495,8D50803599042E9D2804081D09D9,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794037288,8D508035580F250BFA3429759F61,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794037412,8D50803599042E9D2008083BF1D1,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794038399,8D508035580F219B2C5F0E881E73,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794041020,8D508035580F250B4E341931D399,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794043251,8D508035580F250AE6340C24D8A1,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794043837,8D508035580F250ACC340A148A2F,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794043840,8D50803599042E9D600408F95383,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794044102,8D50803520552E32C36C202666C4,ADSB_AircraftIdentification,508035,Antonov An-225 Mriya,UR-82060
1629794044888,8D50803599042E9D600808B10983,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794045349,8D50803599042E9D800C08ACBF55,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794045872,8D50803599042E9D800808948955,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794046656,8D508035580F250A4233FD6C8160,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794047904,8D50803599042E9DA00C08E9C37C,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794048291,8D508035580F2509F433F94E7BB1,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794048754,8D508035580F2199405EDFBC0F53,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794049014,8D50803520552E32C36C202666C4,ADSB_AircraftIdentification,508035,Antonov An-225 Mriya,UR-82060
1629794049020,8D50803599042E9DA00C08E9C37C,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794049997,8D50803599042E9DC010088EC507,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794050196,8D508035580F25099A33EE3C94B8,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794050782,8D508035580F2198E05ED6C70EE1,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794051376,8D50803599042F9DC010088DCFC9,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794051964,8D50803599042F9DC01408B5F9C9,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794052360,8D50803599042F9DC01808FDA3C9,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794052820,8D508035580F21987C5ECCA931FF,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794053337,8D50803599042F9DC01C08C595C9,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794054394,8D50803599042F9DC020085353C0,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794054853,8D508035580F3508C433D9CCD38B,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794055961,8D508035580F3197E85EBEE8DE9D,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794056421,8D508035580F3197D05EBC1E58B7,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794057669,8D508035580F45083833CC018E06,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794057928,8D50803599042F9DE02008162FE9,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794058063,8D508035580F45082E33CCF03390,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794058451,8D50803599042F9DE01808B8DFE0,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794058581,8D508035580F45081033C82A6811,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794058844,8D50803520552E32C36C202666C4,ADSB_AircraftIdentification,508035,Antonov An-225 Mriya,UR-82060
1629794058846,8D50803599042E9DE01808BBD52E,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794059041,8D508035580F4507FA33C6095A24,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794059891,8D50803599042E9E000808028A0D,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794059893,8D508035580F41972A5EAC003083,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794060354,8D50803599042E9E080408247205,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794060684,8D508035580F4197025EAA2BCA8F,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794061275,8D508035580F45079433BC864BAE,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794061339,8D50803599042D9E080C08510157,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794061863,8D508035580F4196C85EA3EA45CC,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794062383,8D50803599042C9E2808082F41B0,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794062909,8D508035580F45074833B59D8428,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794064480,8D508035580F41964C5E98C9A973,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794064945,8D50803599042C9E4810087071CB,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794065468,8D50803599042B9E4810087945A1,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794065469,8D508035580F4196185E9356DC4B,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794066056,8D50803599042B9E680C0894BB88,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794066576,8D508035580F45069233A681C3D4,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794066577,8D50803599042B9E6810083C3988,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794067107,8D508035580F4195C25E8C1D294B,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794069073,8D508035580F3195605E843ACF81,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794070184,8D50803599042C9E880808803934,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794073853,8D50803520552E32C36C202666C4,ADSB_AircraftIdentification,508035,Antonov An-225 Mriya,UR-82060
1629794075364,8D508035580F3504EE3381F05D21,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794075427,8D50803599042C9EA81808259D1D,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794077066,8D50803599042C9EA814086DC71D,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794077462,8D508035580F2193CA5E5FD3E383,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794077921,8D508035580F2193AC5E5D308265,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794078906,8D508035580F2504403372D79E11,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794079163,8D50803599042B9EA80C08F44777,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794079688,8D50803599042B9EA80C08F44777,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794079948,8D508035580F21934A5E57399742,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794080675,8D50803599042B9E880808890D5E,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794081258,8D50803599042B9E880408C1575E,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794081456,8D508035580F2503C033671144E2,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794083356,8D50803599042A9E680408E7DD46,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794084996,8D508035580F25031C335BF46633,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
1629794085784,8D50803599042A9E480C08D2CD6F,ADSB_AirborneVelocity,508035,Antonov An-225 Mriya,UR-82060
1629794086111,8D508035580F2502E63357521D76,ADSB_AirbornePositionBaro,508035,Antonov An-225 Mriya,UR-82060
