1636377883000,Person-1,0001,50.45506029,30.33608198,128.0,0,0,0
1636377890000,Person-1,0001,50.45509518,30.33602551,129.4,0,0,0
1636377899000,Person-1,0001,50.45512989,30.33596815,130.1,0,0,0
1636377905000,Person-1,0001,50.45516403,30.33591885,129.3,0,0,0
1636377911000,Person-1,0001,50.45519862,30.33587150,128.1,0,0,0
1636377917000,Person-1,0001,50.45522530,30.33580525,127.4,0,0,0
1636377923000,Person-1,0001,50.45525028,30.33573578,128.0,0,0,0
1636377929000,Person-1,0001,50.45527845,30.33567401,127.7,0,0,0
1636377948000,Person-1,0001,50.45529707,30.33560660,128.9,0,0,0
1636377953000,Person-1,0001,50.45531555,30.33554194,129.2,0,0,0
1636377959000,Person-1,0001,50.45534372,30.33547572,129.7,0,0,0
1636377965000,Person-1,0001,50.45537779,30.33541392,129.6,0,0,0
1636377971000,Person-1,0001,50.45541147,30.33536098,127.7,0,0,0
1636377977000,Person-1,0001,50.45543325,30.33529554,127.0,0,0,0
1636377984000,Person-1,0001,50.45545670,30.33522012,126.9,0,0,0
1636377989000,Person-1,0001,50.45547684,30.33515261,128.3,0,0,0
1636378003000,Person-1,0001,50.45551469,30.33510307,131.6,0,0,0
1636378022000,Person-1,0001,50.45555151,30.33504696,134.5,0,0,0
1636378029000,Person-1,0001,50.45558066,30.33499219,135.4,0,0,0
1636378036000,Person-1,0001,50.45561989,30.33493565,135.1,0,0,0
1636378041000,Person-1,0001,50.45565038,30.33488290,134.0,0,0,0
1636378046000,Person-1,0001,50.45567851,30.33482162,133.1,0,0,0
1636378051000,Person-1,0001,50.45571273,30.33476417,133.7,0,0,0
1636378056000,Person-1,0001,50.45573946,30.33470336,134.6,0,0,0
1636378061000,Person-1,0001,50.45577354,30.33465512,134.4,0,0,0
1636378067000,Person-1,0001,50.45581135,30.33460678,134.3,0,0,0
1636378073000,Person-1,0001,50.45584529,30.33455483,133.8,0,0,0
1636378079000,Person-1,0001,50.45587734,30.33449982,133.4,0,0,0
1636378085000,Person-1,0001,50.45590267,30.33443992,133.1,0,0,0
1636378092000,Person-1,0001,50.45592742,30.33437748,133.8,0,0,0
1636378099000,Person-1,0001,50.45594033,30.33430579,133.5,0,0,0
1636378104000,Person-1,0001,50.45596538,30.33424137,134.2,0,0,0
1636378109000,Person-1,0001,50.45599587,30.33417750,134.9,0,0,0
1636378114000,Person-1,0001,50.45602874,30.33411289,134.3,0,0,0
1636378119000,Person-1,0001,50.45606315,30.33404747,132.7,0,0,0
1636378123000,Person-1,0001,50.45609761,30.33398095,132.2,0,0,0
1636378127000,Person-1,0001,50.45614231,30.33392590,132.8,0,0,0
1636378130000,Person-1,0001,50.45618115,30.33387364,134.1,0,0,0
1636378134000,Person-1,0001,50.45622305,30.33381443,135.1,0,0,0
1636378138000,Person-1,0001,50.45626346,30.33376230,136.0,0,0,0
1636378144000,Person-1,0001,50.45629280,30.33369440,135.8,0,0,0
1636378149000,Person-1,0001,50.45631317,30.33361954,135.7,0,0,0
1636378153000,Person-1,0001,50.45634642,30.33355986,135.2,0,0,0
1636378157000,Person-1,0001,50.45638886,30.33349400,135.6,0,0,0
1636378161000,Person-1,0001,50.45641910,30.33343900,135.7,0,0,0
1636378165000,Person-1,0001,50.45644600,30.33337265,135.3,0,0,0
1636378169000,Person-1,0001,50.45646709,30.33330276,135.6,0,0,0
1636378174000,Person-1,0001,50.45649826,30.33324211,135.3,0,0,0
1636378178000,Person-1,0001,50.45652286,30.33318278,135.1,0,0,0
1636378182000,Person-1,0001,50.45655165,30.33310537,135.2,0,0,0
1636378186000,Person-1,0001,50.45657530,30.33304434,134.7,0,0,0
1636378190000,Person-1,0001,50.45659102,30.33297186,134.7,0,0,0
1636378195000,Person-1,0001,50.45660562,30.33288530,134.8,0,0,0
1636378199000,Person-1,0001,50.45662949,30.33281544,135.3,0,0,0
1636378204000,Person-1,0001,50.45665494,30.33275028,134.7,0,0,0
1636378209000,Person-1,0001,50.45668360,30.33268858,134.0,0,0,0
1636378213000,Person-1,0001,50.45671048,30.33262959,134.1,0,0,0
1636378217000,Person-1,0001,50.45673382,30.33256226,134.0,0,0,0
1636378221000,Person-1,0001,50.45676992,30.33249220,134.8,0,0,0
1636378226000,Person-1,0001,50.45679985,30.33242619,135.0,0,0,0
1636378231000,Person-1,0001,50.45682378,30.33234925,134.1,0,0,0
1636378236000,Person-1,0001,50.45684659,30.33227707,133.3,0,0,0
1636378240000,Person-1,0001,50.45686816,30.33219892,133.5,0,0,0
1636378244000,Person-1,0001,50.45689702,30.33212534,133.7,0,0,0
1636378248000,Person-1,0001,50.45691857,30.33206056,133.1,0,0,0
1636378253000,Person-1,0001,50.45694015,30.33198839,132.4,0,0,0
1636378258000,Person-1,0001,50.45695812,30.33190632,132.2,0,0,0
1636378263000,Person-1,0001,50.45696380,30.33182965,132.5,0,0,0
1636378268000,Person-1,0001,50.45695762,30.33175501,132.7,0,0,0
1636378272000,Person-1,0001,50.45694466,30.33168667,132.3,0,0,0
1636378276000,Person-1,0001,50.45693402,30.33161664,132.2,0,0,0
1636378281000,Person-1,0001,50.45690581,30.33153667,132.0,0,0,0
1636378285000,Person-1,0001,50.45688041,30.33146472,132.7,0,0,0
1636378289000,Person-1,0001,50.45687185,30.33139548,131.9,0,0,0
1636378293000,Person-1,0001,50.45685889,30.33132269,131.7,0,0,0
1636378297000,Person-1,0001,50.45684660,30.33125288,131.5,0,0,0
1636378301000,Person-1,0001,50.45684065,30.33117114,131.5,0,0,0
1636378305000,Person-1,0001,50.45685600,30.33109188,132.1,0,0,0
1636378309000,Person-1,0001,50.45688526,30.33100679,133.2,0,0,0
1636378312000,Person-1,0001,50.45691260,30.33093597,134.7,0,0,0
1636378315000,Person-1,0001,50.45693990,30.33086586,136.3,0,0,0
1636378319000,Person-1,0001,50.45696942,30.33079174,138.8,0,0,0
1636378323000,Person-1,0001,50.45699763,30.33071649,140.4,0,0,0
1636378327000,Person-1,0001,50.45701906,30.33064732,140.6,0,0,0
1636378331000,Person-1,0001,50.45702781,30.33057575,139.5,0,0,0
1636378335000,Person-1,0001,50.45704881,30.33050978,138.9,0,0,0
1636378339000,Person-1,0001,50.45707492,30.33043663,138.4,0,0,0
1636378343000,Person-1,0001,50.45709600,30.33036913,138.2,0,0,0
1636378348000,Person-1,0001,50.45711955,30.33029092,137.4,0,0,0
1636378352000,Person-1,0001,50.45713712,30.33022321,136.9,0,0,0
1636378357000,Person-1,0001,50.45716715,30.33016034,135.7,0,0,0
1636378362000,Person-1,0001,50.45719514,30.33009426,134.9,0,0,0
1636378366000,Person-1,0001,50.45721757,30.33003276,133.0,0,0,0
1636378371000,Person-1,0001,50.45725011,30.32997748,131.3,0,0,0
1636378376000,Person-1,0001,50.45728175,30.32990388,130.7,0,0,0
1636378380000,Person-1,0001,50.45730993,30.32983862,130.4,0,0,0
1636378384000,Person-1,0001,50.45733620,30.32977975,130.4,0,0,0
1636378389000,Person-1,0001,50.45736750,30.32971726,130.1,0,0,0
1636378393000,Person-1,0001,50.45739789,30.32966092,130.4,0,0,0
1636378397000,Person-1,0001,50.45742272,30.32958982,131.1,0,0,0
1636378401000,Person-1,0001,50.45743270,30.32952006,130.8,0,0,0
1636378406000,Person-1,0001,50.45746787,30.32944680,129.8,0,0,0
1636378410000,Person-1,0001,50.45750401,30.32939009,129.5,0,0,0
1636378414000,Person-1,0001,50.45753780,30.32933650,129.4,0,0,0
1636378417000,Person-1,0001,50.45757310,30.32928437,129.4,0,0,0
1636378421000,Person-1,0001,50.45760734,30.32923203,129.0,0,0,0
1636378425000,Person-1,0001,50.45764079,30.32917436,128.8,0,0,0
1636378429000,Person-1,0001,50.45766835,30.32911041,128.7,0,0,0
1636378433000,Person-1,0001,50.45769372,30.32904003,129.2,0,0,0
1636378437000,Person-1,0001,50.45771725,30.32897765,129.8,0,0,0
1636378441000,Person-1,0001,50.45774607,30.32891862,130.6,0,0,0
1636378445000,Person-1,0001,50.45777010,30.32885644,131.3,0,0,0
1636378449000,Person-1,0001,50.45776845,30.32877583,131.1,0,0,0
1636378453000,Person-1,0001,50.45775045,30.32870106,131.5,0,0,0
1636378480000,Person-1,0001,50.45772859,30.32862734,134.7,0,0,0
1636378484000,Person-1,0001,50.45775816,30.32855994,135.4,0,0,0
1636378489000,Person-1,0001,50.45779610,30.32850208,134.8,0,0,0
1636378494000,Person-1,0001,50.45784807,30.32848258,133.7,0,0,0
1636378499000,Person-1,0001,50.45790273,30.32847107,133.4,0,0,0
1636378504000,Person-1,0001,50.45794929,30.32844772,133.6,0,0,0
1636378509000,Person-1,0001,50.45798467,30.32838699,133.8,0,0,0
1636378514000,Person-1,0001,50.45801906,30.32832559,133.0,0,0,0
1636378518000,Person-1,0001,50.45804898,30.32826235,132.7,0,0,0
1636378523000,Person-1,0001,50.45807862,30.32819248,132.5,0,0,0
1636378528000,Person-1,0001,50.45810174,30.32811180,131.9,0,0,0
1636378532000,Person-1,0001,50.45812271,30.32803390,131.9,0,0,0
1636378536000,Person-1,0001,50.45814367,30.32796410,131.6,0,0,0
1636378540000,Person-1,0001,50.45817071,30.32790374,130.9,0,0,0
1636378544000,Person-1,0001,50.45820115,30.32784613,130.7,0,0,0
1636378548000,Person-1,0001,50.45823121,30.32778846,131.4,0,0,0
1636378552000,Person-1,0001,50.45825836,30.32772194,131.5,0,0,0
1636378556000,Person-1,0001,50.45828375,30.32765319,131.7,0,0,0
1636378560000,Person-1,0001,50.45831346,30.32758496,130.6,0,0,0
1636378564000,Person-1,0001,50.45834595,30.32753480,129.0,0,0,0
1636378569000,Person-1,0001,50.45839048,30.32749900,126.9,0,0,0
1636378573000,Person-1,0001,50.45843418,30.32747250,126.7,0,0,0
1636378578000,Person-1,0001,50.45848252,30.32743271,126.5,0,0,0
1636378582000,Person-1,0001,50.45852021,30.32738536,127.0,0,0,0
1636378586000,Person-1,0001,50.45855572,30.32733164,127.2,0,0,0
1636378589000,Person-1,0001,50.45858587,30.32727746,127.2,0,0,0
1636378593000,Person-1,0001,50.45862312,30.32722259,127.4,0,0,0
1636378598000,Person-1,0001,50.45865571,30.32715030,126.7,0,0,0
1636378602000,Person-1,0001,50.45868068,30.32708670,126.5,0,0,0
1636378606000,Person-1,0001,50.45870257,30.32702068,126.6,0,0,0
1636378610000,Person-1,0001,50.45873347,30.32694911,126.9,0,0,0
1636378615000,Person-1,0001,50.45876458,30.32687835,126.3,0,0,0
1636378620000,Person-1,0001,50.45879278,30.32681291,125.2,0,0,0
1636378625000,Person-1,0001,50.45882904,30.32675194,124.4,0,0,0
1636378630000,Person-1,0001,50.45886659,30.32669546,122.7,0,0,0
1636378635000,Person-1,0001,50.45890635,30.32663725,121.2,0,0,0
1636378639000,Person-1,0001,50.45895020,30.32657220,121.0,0,0,0
1636378642000,Person-1,0001,50.45897806,30.32651393,121.8,0,0,0
1636378646000,Person-1,0001,50.45900295,30.32644742,121.9,0,0,0
1636378650000,Person-1,0001,50.45902649,30.32638144,122.5,0,0,0
1636378654000,Person-1,0001,50.45905111,30.32630018,123.3,0,0,0
1636378658000,Person-1,0001,50.45907508,30.32622349,124.6,0,0,0
1636378662000,Person-1,0001,50.45909375,30.32614279,125.9,0,0,0
1636378666000,Person-1,0001,50.45911082,30.32605615,127.5,0,0,0
1636378670000,Person-1,0001,50.45912210,30.32598027,128.6,0,0,0
1636378674000,Person-1,0001,50.45914255,30.32591621,129.0,0,0,0
1636378678000,Person-1,0001,50.45916002,30.32584799,129.9,0,0,0
1636378682000,Person-1,0001,50.45917521,30.32577774,130.0,0,0,0
1636378686000,Person-1,0001,50.45919220,30.32570591,129.9,0,0,0
1636378690000,Person-1,0001,50.45921253,30.32564163,129.8,0,0,0
1636378694000,Person-1,0001,50.45923285,30.32556937,129.5,0,0,0
1636378697000,Person-1,0001,50.45924852,30.32549633,129.2,0,0,0
1636378701000,Person-1,0001,50.45926618,30.32541032,129.1,0,0,0
1636378705000,Person-1,0001,50.45928808,30.32534489,128.8,0,0,0
1636378710000,Person-1,0001,50.45932376,30.32527951,128.5,0,0,0
1636378715000,Person-1,0001,50.45935963,30.32521670,127.9,0,0,0
1636378719000,Person-1,0001,50.45937331,30.32514791,127.2,0,0,0
1636378724000,Person-1,0001,50.45938655,30.32506406,126.5,0,0,0
1636378728000,Person-1,0001,50.45939445,30.32499096,126.2,0,0,0
1636378732000,Person-1,0001,50.45940156,30.32492075,125.9,0,0,0
1636378736000,Person-1,0001,50.45941368,30.32484672,125.8,0,0,0
1636378740000,Person-1,0001,50.45942873,30.32477228,125.4,0,0,0
1636378743000,Person-1,0001,50.45943402,30.32469581,126.1,0,0,0
1636378746000,Person-1,0001,50.45944206,30.32462461,127.0,0,0,0
1636378750000,Person-1,0001,50.45945013,30.32454292,127.2,0,0,0
1636378754000,Person-1,0001,50.45945645,30.32446599,127.8,0,0,0
1636378758000,Person-1,0001,50.45946288,30.32439043,128.2,0,0,0
1636378762000,Person-1,0001,50.45946807,30.32431368,128.7,0,0,0
1636378766000,Person-1,0001,50.45946937,30.32423810,128.3,0,0,0
1636378770000,Person-1,0001,50.45947076,30.32416764,127.9,0,0,0
1636378774000,Person-1,0001,50.45947752,30.32409512,127.2,0,0,0
1636378778000,Person-1,0001,50.45949033,30.32402442,126.4,0,0,0
1636378782000,Person-1,0001,50.45950141,30.32395332,125.3,0,0,0
1636378786000,Person-1,0001,50.45950288,30.32388109,125.0,0,0,0
1636378790000,Person-1,0001,50.45951398,30.32380600,125.2,0,0,0
1636378794000,Person-1,0001,50.45951916,30.32372777,124.5,0,0,0
1636378798000,Person-1,0001,50.45952970,30.32365307,124.4,0,0,0
1636378802000,Person-1,0001,50.45953857,30.32358258,124.3,0,0,0
1636378806000,Person-1,0001,50.45954749,30.32350807,124.4,0,0,0
1636378809000,Person-1,0001,50.45953872,30.32342339,125.2,0,0,0
1636378812000,Person-1,0001,50.45954411,30.32335283,126.4,0,0,0
1636378816000,Person-1,0001,50.45956873,30.32328566,127.1,0,0,0
1636378820000,Person-1,0001,50.45958713,30.32321547,127.9,0,0,0
1636378824000,Person-1,0001,50.45959885,30.32314683,128.6,0,0,0
1636378828000,Person-1,0001,50.45960164,30.32307177,130.1,0,0,0
1636378834000,Person-1,0001,50.45962633,30.32300095,130.4,0,0,0
1636378840000,Person-1,0001,50.45967542,30.32297619,129.8,0,0,0
1636378845000,Person-1,0001,50.45972220,30.32298917,129.4,0,0,0
1636378849000,Person-1,0001,50.45976641,30.32300859,129.3,0,0,0
1636378853000,Person-1,0001,50.45981123,30.32302655,128.9,0,0,0
1636378857000,Person-1,0001,50.45985929,30.32304931,128.7,0,0,0
1636378861000,Person-1,0001,50.45991102,30.32307222,128.7,0,0,0
1636378865000,Person-1,0001,50.45996228,30.32309144,129.1,0,0,0
1636378869000,Person-1,0001,50.46001067,30.32311086,129.3,0,0,0
1636378873000,Person-1,0001,50.46006479,30.32313093,130.4,0,0,0
1636378877000,Person-1,0001,50.46010877,30.32315567,130.6,0,0,0
1636378880000,Person-1,0001,50.46015648,30.32317961,130.9,0,0,0
1636378883000,Person-1,0001,50.46020469,30.32320874,131.6,0,0,0
1636378887000,Person-1,0001,50.46025857,30.32324408,132.5,0,0,0
1636378891000,Person-1,0001,50.46030316,30.32327288,133.0,0,0,0
1636378895000,Person-1,0001,50.46034781,30.32330332,133.2,0,0,0
1636378900000,Person-1,0001,50.46039350,30.32333713,133.2,0,0,0
1636378905000,Person-1,0001,50.46044386,30.32336643,133.9,0,0,0
1636378914000,Person-1,0001,50.46049265,30.32340429,135.4,0,0,0
1636378919000,Person-1,0001,50.46054043,30.32343952,135.2,0,0,0
1636378924000,Person-1,0001,50.46058412,30.32346841,134.7,0,0,0
1636378928000,Person-1,0001,50.46063363,30.32349463,135.2,0,0,0
1636378932000,Person-1,0001,50.46068217,30.32352336,135.8,0,0,0
1636378936000,Person-1,0001,50.46073274,30.32354981,136.6,0,0,0
1636378941000,Person-1,0001,50.46077086,30.32360620,136.0,0,0,0
1636378945000,Person-1,0001,50.46081008,30.32365257,135.9,0,0,0
1636378950000,Person-1,0001,50.46085999,30.32368524,135.8,0,0,0
1636378955000,Person-1,0001,50.46090820,30.32371981,135.4,0,0,0
1636378960000,Person-1,0001,50.46095924,30.32374970,134.7,0,0,0
1636378964000,Person-1,0001,50.46100283,30.32377647,134.4,0,0,0
1636378969000,Person-1,0001,50.46104935,30.32380323,134.2,0,0,0
1636378974000,Person-1,0001,50.46109493,30.32382561,133.7,0,0,0
1636378978000,Person-1,0001,50.46113763,30.32384816,133.5,0,0,0
1636378982000,Person-1,0001,50.46118517,30.32388187,133.3,0,0,0
1636378986000,Person-1,0001,50.46124083,30.32390470,133.5,0,0,0
1636378989000,Person-1,0001,50.46128375,30.32392810,133.8,0,0,0
1636378994000,Person-1,0001,50.46133405,30.32395884,134.0,0,0,0
1636378999000,Person-1,0001,50.46138089,30.32398886,133.3,0,0,0
1636379004000,Person-1,0001,50.46143270,30.32401837,132.6,0,0,0
1636379008000,Person-1,0001,50.46147895,30.32404433,132.0,0,0,0
1636379012000,Person-1,0001,50.46152507,30.32407277,131.4,0,0,0
1636379016000,Person-1,0001,50.46157819,30.32410638,131.6,0,0,0
1636379020000,Person-1,0001,50.46162641,30.32412842,131.3,0,0,0
1636379025000,Person-1,0001,50.46167706,30.32415472,130.9,0,0,0
1636379030000,Person-1,0001,50.46172967,30.32418569,130.8,0,0,0
1636379035000,Person-1,0001,50.46177779,30.32422444,130.9,0,0,0
1636379040000,Person-1,0001,50.46182699,30.32425051,131.0,0,0,0
1636379044000,Person-1,0001,50.46188151,30.32427691,130.9,0,0,0
1636379048000,Person-1,0001,50.46192493,30.32430358,130.8,0,0,0
1636379052000,Person-1,0001,50.46196832,30.32434204,130.0,0,0,0
1636379056000,Person-1,0001,50.46201401,30.32437902,129.6,0,0,0
1636379061000,Person-1,0001,50.46206497,30.32441393,129.1,0,0,0
1636379065000,Person-1,0001,50.46210522,30.32444861,128.8,0,0,0
1636379069000,Person-1,0001,50.46215493,30.32448228,129.2,0,0,0
1636379073000,Person-1,0001,50.46219579,30.32452301,129.3,0,0,0
1636379077000,Person-1,0001,50.46224298,30.32455081,129.2,0,0,0
1636379080000,Person-1,0001,50.46228627,30.32457048,129.3,0,0,0
1636379083000,Person-1,0001,50.46233375,30.32458884,130.0,0,0,0
1636379086000,Person-1,0001,50.46238120,30.32461070,130.7,0,0,0
1636379090000,Person-1,0001,50.46243239,30.32463885,131.6,0,0,0
1636379095000,Person-1,0001,50.46248286,30.32467582,131.4,0,0,0
1636379099000,Person-1,0001,50.46252571,30.32471169,131.1,0,0,0
1636379104000,Person-1,0001,50.46257336,30.32475475,131.1,0,0,0
1636379109000,Person-1,0001,50.46261981,30.32479988,130.9,0,0,0
1636379114000,Person-1,0001,50.46266664,30.32483750,130.1,0,0,0
1636379118000,Person-1,0001,50.46271453,30.32486031,129.9,0,0,0
1636379122000,Person-1,0001,50.46276800,30.32488441,130.3,0,0,0
1636379126000,Person-1,0001,50.46281624,30.32490741,130.8,0,0,0
1636379130000,Person-1,0001,50.46285635,30.32494046,130.8,0,0,0
1636379135000,Person-1,0001,50.46290252,30.32497993,130.5,0,0,0
1636379140000,Person-1,0001,50.46295262,30.32501282,130.1,0,0,0
1636379144000,Person-1,0001,50.46300021,30.32503501,129.7,0,0,0
1636379148000,Person-1,0001,50.46304936,30.32505104,129.0,0,0,0
1636379152000,Person-1,0001,50.46309539,30.32508754,128.6,0,0,0
1636379156000,Person-1,0001,50.46314184,30.32512671,128.6,0,0,0
1636379159000,Person-1,0001,50.46318287,30.32515685,128.8,0,0,0
1636379163000,Person-1,0001,50.46322970,30.32518819,129.3,0,0,0
1636379167000,Person-1,0001,50.46327099,30.32522739,129.6,0,0,0
1636379171000,Person-1,0001,50.46331049,30.32526999,130.4,0,0,0
1636379175000,Person-1,0001,50.46333852,30.32532516,131.0,0,0,0
1636379180000,Person-1,0001,50.46336530,30.32539529,130.7,0,0,0
1636379185000,Person-1,0001,50.46339513,30.32546431,129.6,0,0,0
1636379190000,Person-1,0001,50.46343733,30.32551550,129.3,0,0,0
1636379195000,Person-1,0001,50.46347190,30.32557672,129.5,0,0,0
1636379200000,Person-1,0001,50.46350952,30.32563884,129.3,0,0,0
1636379204000,Person-1,0001,50.46354972,30.32569345,129.1,0,0,0
1636379208000,Person-1,0001,50.46358214,30.32575751,129.8,0,0,0
1636379213000,Person-1,0001,50.46359582,30.32584157,131.1,0,0,0
1636379218000,Person-1,0001,50.46359369,30.32592155,131.9,0,0,0
